Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2007,YEAR,CALIFORNIA,6,PLACER,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21990
CENSUS,2007,YEAR,CALIFORNIA,6,SIERRA,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2412
CENSUS,2007,YEAR,CALIFORNIA,6,TUOLUMNE,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",714
CENSUS,2007,YEAR,CALIFORNIA,6,SHASTA,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21942
CENSUS,2007,YEAR,CALIFORNIA,6,SISKIYOU,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",102647
CENSUS,2007,YEAR,CALIFORNIA,6,TRINITY,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1040
CENSUS,2007,YEAR,CALIFORNIA,6,IMPERIAL,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",375904
CENSUS,2007,YEAR,CALIFORNIA,6,LOS ANGELES,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25829
CENSUS,2007,YEAR,CALIFORNIA,6,ORANGE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7846
CENSUS,2007,YEAR,CALIFORNIA,6,RIVERSIDE,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",163783
CENSUS,2007,YEAR,CALIFORNIA,6,SAN BERNARDINO,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27516
CENSUS,2007,YEAR,CALIFORNIA,6,SAN DIEGO,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",67279
CENSUS,2007,YEAR,CALIFORNIA,6,SANTA BARBARA,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",93280
CENSUS,2007,YEAR,CALIFORNIA,6,VENTURA,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",96889
CENSUS,2007,YEAR,COLORADO,8,ADAMS,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",270210
CENSUS,2007,YEAR,COLORADO,8,ARAPAHOE,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68649
CENSUS,2007,YEAR,COLORADO,8,CHEYENNE,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",276766
CENSUS,2007,YEAR,COLORADO,8,DENVER,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",95
CENSUS,2007,YEAR,COLORADO,8,DOUGLAS,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20245
CENSUS,2007,YEAR,COLORADO,8,EL PASO,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28092
CENSUS,2007,YEAR,COLORADO,8,ELBERT,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",110515
CENSUS,2007,YEAR,COLORADO,8,KIOWA,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",292559
CENSUS,2007,YEAR,COLORADO,8,KIT CARSON,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",443253
CENSUS,2007,YEAR,COLORADO,8,LINCOLN,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,COLORADO,8,PHILLIPS,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",230885
CENSUS,2007,YEAR,COLORADO,8,WASHINGTON,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",407127
CENSUS,2007,YEAR,COLORADO,8,YUMA,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",419865
CENSUS,2007,YEAR,COLORADO,8,BOULDER,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",37363
CENSUS,2007,YEAR,COLORADO,8,BROOMFIELD,14,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3011
CENSUS,2007,YEAR,COLORADO,8,JEFFERSON,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7079
CENSUS,2007,YEAR,COLORADO,8,LARIMER,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",82425
CENSUS,2007,YEAR,COLORADO,8,LOGAN,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",324349
CENSUS,2007,YEAR,COLORADO,8,MORGAN,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",174314
CENSUS,2007,YEAR,COLORADO,8,SEDGWICK,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",121156
CENSUS,2007,YEAR,COLORADO,8,WELD,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",487855
CENSUS,2007,YEAR,COLORADO,8,CHAFFEE,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12485
CENSUS,2007,YEAR,COLORADO,8,CLEAR CREEK,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,COLORADO,8,EAGLE,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8500
CENSUS,2007,YEAR,COLORADO,8,GILPIN,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,COLORADO,8,GRAND,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27868
CENSUS,2007,YEAR,COLORADO,8,GUNNISON,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27014
CENSUS,2007,YEAR,COLORADO,8,JACKSON,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",63185
CENSUS,2007,YEAR,COLORADO,8,LAKE,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,COLORADO,8,MOFFAT,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48645
CENSUS,2007,YEAR,COLORADO,8,PARK,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7026
CENSUS,2007,YEAR,COLORADO,8,PITKIN,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3566
CENSUS,2007,YEAR,COLORADO,8,RIO BLANCO,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22393
CENSUS,2007,YEAR,COLORADO,8,ROUTT,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56636
CENSUS,2007,YEAR,COLORADO,8,SUMMIT,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4315
CENSUS,2007,YEAR,COLORADO,8,TELLER,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1735
CENSUS,2007,YEAR,COLORADO,8,ALAMOSA,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",72503
CENSUS,2007,YEAR,COLORADO,8,CONEJOS,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",92599
CENSUS,2007,YEAR,COLORADO,8,COSTILLA,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42500
CENSUS,2007,YEAR,COLORADO,8,MINERAL,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,COLORADO,8,RIO GRANDE,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",88395
CENSUS,2007,YEAR,COLORADO,8,SAGUACHE,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",91841
CENSUS,2007,YEAR,COLORADO,8,BACA,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,COLORADO,8,BENT,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",66145
CENSUS,2007,YEAR,COLORADO,8,CROWLEY,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,COLORADO,8,CUSTER,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14757
CENSUS,2007,YEAR,COLORADO,8,FREMONT,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10522
CENSUS,2007,YEAR,COLORADO,8,HUERFANO,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14472
CENSUS,2007,YEAR,COLORADO,8,LAS ANIMAS,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30165
CENSUS,2007,YEAR,COLORADO,8,OTERO,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",55963
CENSUS,2007,YEAR,COLORADO,8,PROWERS,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",256849
CENSUS,2007,YEAR,COLORADO,8,PUEBLO,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27515
CENSUS,2007,YEAR,COLORADO,8,ARCHULETA,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6643
CENSUS,2007,YEAR,COLORADO,8,DELTA,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",43581
CENSUS,2007,YEAR,COLORADO,8,DOLORES,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42115
CENSUS,2007,YEAR,COLORADO,8,GARFIELD,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30994
CENSUS,2007,YEAR,COLORADO,8,HINSDALE,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",387
CENSUS,2007,YEAR,COLORADO,8,LA PLATA,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",38350
CENSUS,2007,YEAR,COLORADO,8,MESA,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47438
CENSUS,2007,YEAR,COLORADO,8,MONTEZUMA,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",52126
CENSUS,2007,YEAR,COLORADO,8,MONTROSE,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",60094
CENSUS,2007,YEAR,COLORADO,8,OURAY,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7657
CENSUS,2007,YEAR,COLORADO,8,SAN MIGUEL,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6769
CENSUS,2007,YEAR,CONNECTICUT,9,FAIRFIELD,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5312
CENSUS,2007,YEAR,CONNECTICUT,9,HARTFORD,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24041
CENSUS,2007,YEAR,CONNECTICUT,9,LITCHFIELD,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33196
CENSUS,2007,YEAR,CONNECTICUT,9,MIDDLESEX,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6387
CENSUS,2007,YEAR,CONNECTICUT,9,NEW HAVEN,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11752
CENSUS,2007,YEAR,CONNECTICUT,9,NEW LONDON,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20394
CENSUS,2007,YEAR,CONNECTICUT,9,TOLLAND,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14525
CENSUS,2007,YEAR,CONNECTICUT,9,WINDHAM,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21226
CENSUS,2007,YEAR,DELAWARE,10,KENT,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",139259
CENSUS,2007,YEAR,DELAWARE,10,NEW CASTLE,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46813
CENSUS,2007,YEAR,DELAWARE,10,SUSSEX,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",223396
CENSUS,2007,YEAR,FLORIDA,12,ALACHUA,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39757
CENSUS,2007,YEAR,FLORIDA,12,BRADFORD,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5896
CENSUS,2007,YEAR,FLORIDA,12,CITRUS,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6146
CENSUS,2007,YEAR,FLORIDA,12,CLAY,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2937
CENSUS,2007,YEAR,FLORIDA,12,FLAGLER,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8095
CENSUS,2007,YEAR,FLORIDA,12,GILCHRIST,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23088
CENSUS,2007,YEAR,FLORIDA,12,HERNANDO,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8212
CENSUS,2007,YEAR,FLORIDA,12,HILLSBOROUGH,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44661
CENSUS,2007,YEAR,FLORIDA,12,LAKE,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24944
CENSUS,2007,YEAR,FLORIDA,12,LEVY,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44870
CENSUS,2007,YEAR,FLORIDA,12,MARION,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",32626
CENSUS,2007,YEAR,FLORIDA,12,ORANGE,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15097
CENSUS,2007,YEAR,FLORIDA,12,OSCEOLA,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",29901
CENSUS,2007,YEAR,FLORIDA,12,PASCO,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20673
CENSUS,2007,YEAR,FLORIDA,12,PINELLAS,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,FLORIDA,12,POLK,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",115721
CENSUS,2007,YEAR,FLORIDA,12,PUTNAM,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7996
CENSUS,2007,YEAR,FLORIDA,12,SEMINOLE,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2145
CENSUS,2007,YEAR,FLORIDA,12,ST. JOHNS,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18485
CENSUS,2007,YEAR,FLORIDA,12,SUMTER,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16222
CENSUS,2007,YEAR,FLORIDA,12,UNION,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5518
CENSUS,2007,YEAR,FLORIDA,12,VOLUSIA,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13660
CENSUS,2007,YEAR,FLORIDA,12,BAKER,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2629
CENSUS,2007,YEAR,FLORIDA,12,COLUMBIA,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13856
CENSUS,2007,YEAR,FLORIDA,12,DIXIE,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4246
CENSUS,2007,YEAR,FLORIDA,12,DUVAL,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3877
CENSUS,2007,YEAR,FLORIDA,12,HAMILTON,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11650
CENSUS,2007,YEAR,FLORIDA,12,LAFAYETTE,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11726
CENSUS,2007,YEAR,FLORIDA,12,MADISON,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20388
CENSUS,2007,YEAR,FLORIDA,12,NASSAU,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2416
CENSUS,2007,YEAR,FLORIDA,12,SUWANNEE,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",48981
CENSUS,2007,YEAR,FLORIDA,12,TAYLOR,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1025
CENSUS,2007,YEAR,FLORIDA,12,BAY,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1700
CENSUS,2007,YEAR,FLORIDA,12,CALHOUN,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13249
CENSUS,2007,YEAR,FLORIDA,12,ESCAMBIA,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44884
CENSUS,2007,YEAR,FLORIDA,12,GADSDEN,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9229
CENSUS,2007,YEAR,FLORIDA,12,GULF,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",719
CENSUS,2007,YEAR,FLORIDA,12,HOLMES,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18804
CENSUS,2007,YEAR,FLORIDA,12,JACKSON,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",101578
CENSUS,2007,YEAR,FLORIDA,12,JEFFERSON,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11910
CENSUS,2007,YEAR,FLORIDA,12,LEON,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4683
CENSUS,2007,YEAR,FLORIDA,12,LIBERTY,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",184
CENSUS,2007,YEAR,FLORIDA,12,OKALOOSA,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13402
CENSUS,2007,YEAR,FLORIDA,12,SANTA ROSA,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",28229
CENSUS,2007,YEAR,FLORIDA,12,WAKULLA,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",557
CENSUS,2007,YEAR,FLORIDA,12,WALTON,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19648
CENSUS,2007,YEAR,FLORIDA,12,WASHINGTON,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9406
CENSUS,2007,YEAR,FLORIDA,12,BREVARD,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15613
CENSUS,2007,YEAR,FLORIDA,12,BROWARD,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2577
CENSUS,2007,YEAR,FLORIDA,12,CHARLOTTE,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21663
CENSUS,2007,YEAR,FLORIDA,12,COLLIER,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",35288
CENSUS,2007,YEAR,FLORIDA,12,DE SOTO,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",63585
CENSUS,2007,YEAR,FLORIDA,12,GLADES,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40448
CENSUS,2007,YEAR,FLORIDA,12,HARDEE,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",53378
CENSUS,2007,YEAR,FLORIDA,12,HENDRY,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",190473
CENSUS,2007,YEAR,FLORIDA,12,HIGHLANDS,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83516
CENSUS,2007,YEAR,FLORIDA,12,INDIAN RIVER,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",54953
CENSUS,2007,YEAR,FLORIDA,12,LEE,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18308
CENSUS,2007,YEAR,FLORIDA,12,MANATEE,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",58920
CENSUS,2007,YEAR,FLORIDA,12,MARTIN,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44442
CENSUS,2007,YEAR,FLORIDA,12,MIAMI-DADE,86,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49065
CENSUS,2007,YEAR,FLORIDA,12,MONROE,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2007,YEAR,FLORIDA,12,OKEECHOBEE,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30055
CENSUS,2007,YEAR,FLORIDA,12,PALM BEACH,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",401524
CENSUS,2007,YEAR,FLORIDA,12,SARASOTA,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5969
CENSUS,2007,YEAR,FLORIDA,12,ST. LUCIE,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56479
CENSUS,2007,YEAR,GEORGIA,13,BALDWIN,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3480
CENSUS,2007,YEAR,GEORGIA,13,BIBB,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3340
CENSUS,2007,YEAR,GEORGIA,13,BLECKLEY,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47455
CENSUS,2007,YEAR,GEORGIA,13,BUTTS,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2793
CENSUS,2007,YEAR,GEORGIA,13,CRAWFORD,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10054
CENSUS,2007,YEAR,GEORGIA,13,DODGE,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",34285
CENSUS,2007,YEAR,GEORGIA,13,GREENE,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9821
CENSUS,2007,YEAR,GEORGIA,13,HANCOCK,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2183
CENSUS,2007,YEAR,GEORGIA,13,HOUSTON,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15834
CENSUS,2007,YEAR,GEORGIA,13,JASPER,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5753
CENSUS,2007,YEAR,GEORGIA,13,JOHNSON,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11747
CENSUS,2007,YEAR,GEORGIA,13,JONES,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5224
CENSUS,2007,YEAR,GEORGIA,13,LAURENS,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31250
CENSUS,2007,YEAR,GEORGIA,13,MONROE,207,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5042
CENSUS,2007,YEAR,GEORGIA,13,MONTGOMERY,209,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12861
CENSUS,2007,YEAR,GEORGIA,13,MORGAN,211,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19760
CENSUS,2007,YEAR,GEORGIA,13,NEWTON,217,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5897
CENSUS,2007,YEAR,GEORGIA,13,PEACH,225,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21401
CENSUS,2007,YEAR,GEORGIA,13,PULASKI,235,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27776
CENSUS,2007,YEAR,GEORGIA,13,PUTNAM,237,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8577
CENSUS,2007,YEAR,GEORGIA,13,ROCKDALE,247,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",944
CENSUS,2007,YEAR,GEORGIA,13,TALIAFERRO,265,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3797
CENSUS,2007,YEAR,GEORGIA,13,TREUTLEN,283,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8261
CENSUS,2007,YEAR,GEORGIA,13,TWIGGS,289,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9145
CENSUS,2007,YEAR,GEORGIA,13,WASHINGTON,303,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25771
CENSUS,2007,YEAR,GEORGIA,13,WHEELER,309,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11511
CENSUS,2007,YEAR,GEORGIA,13,WILKINSON,319,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3300
CENSUS,2007,YEAR,GEORGIA,13,BULLOCH,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",95314
CENSUS,2007,YEAR,GEORGIA,13,BURKE,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",83452
CENSUS,2007,YEAR,GEORGIA,13,CANDLER,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",29024
CENSUS,2007,YEAR,GEORGIA,13,COLUMBIA,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1790
CENSUS,2007,YEAR,GEORGIA,13,EFFINGHAM,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11821
CENSUS,2007,YEAR,GEORGIA,13,EMANUEL,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",42145
CENSUS,2007,YEAR,GEORGIA,13,GLASCOCK,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3220
CENSUS,2007,YEAR,GEORGIA,13,JEFFERSON,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",49704
CENSUS,2007,YEAR,GEORGIA,13,JENKINS,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26600
CENSUS,2007,YEAR,GEORGIA,13,MCDUFFIE,189,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4915
CENSUS,2007,YEAR,GEORGIA,13,RICHMOND,245,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1976
CENSUS,2007,YEAR,GEORGIA,13,SCREVEN,251,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59403
CENSUS,2007,YEAR,GEORGIA,13,WARREN,301,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6081
CENSUS,2007,YEAR,GEORGIA,13,BARROW,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5022
CENSUS,2007,YEAR,GEORGIA,13,CHEROKEE,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3950
CENSUS,2007,YEAR,GEORGIA,13,CLARKE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1598
CENSUS,2007,YEAR,GEORGIA,13,COBB,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",948
CENSUS,2007,YEAR,GEORGIA,13,DAWSON,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2636
CENSUS,2007,YEAR,GEORGIA,13,DE KALB,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68
CENSUS,2007,YEAR,GEORGIA,13,FANNIN,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3091
CENSUS,2007,YEAR,GEORGIA,13,FORSYTH,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3458
CENSUS,2007,YEAR,GEORGIA,13,FULTON,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1804
CENSUS,2007,YEAR,GEORGIA,13,GILMER,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5009
CENSUS,2007,YEAR,GEORGIA,13,GWINNETT,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2149
CENSUS,2007,YEAR,GEORGIA,13,HALL,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9706
CENSUS,2007,YEAR,GEORGIA,13,JACKSON,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15347
CENSUS,2007,YEAR,GEORGIA,13,LUMPKIN,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2189
CENSUS,2007,YEAR,GEORGIA,13,OCONEE,219,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7757
