Program,Year,Period,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
CENSUS,2012,YEAR,CALIFORNIA,6,PLACER,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19535
CENSUS,2012,YEAR,CALIFORNIA,6,SIERRA,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,CALIFORNIA,6,TUOLUMNE,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",921
CENSUS,2012,YEAR,CALIFORNIA,6,SHASTA,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24254
CENSUS,2012,YEAR,CALIFORNIA,6,SISKIYOU,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",128647
CENSUS,2012,YEAR,CALIFORNIA,6,TRINITY,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",862
CENSUS,2012,YEAR,CALIFORNIA,6,IMPERIAL,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",466877
CENSUS,2012,YEAR,CALIFORNIA,6,LOS ANGELES,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40796
CENSUS,2012,YEAR,CALIFORNIA,6,ORANGE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10058
CENSUS,2012,YEAR,CALIFORNIA,6,RIVERSIDE,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",156469
CENSUS,2012,YEAR,CALIFORNIA,6,SAN BERNARDINO,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22699
CENSUS,2012,YEAR,CALIFORNIA,6,SAN DIEGO,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51097
CENSUS,2012,YEAR,CALIFORNIA,6,SANTA BARBARA,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",98772
CENSUS,2012,YEAR,CALIFORNIA,6,VENTURA,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",89321
CENSUS,2012,YEAR,COLORADO,8,ADAMS,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",249061
CENSUS,2012,YEAR,COLORADO,8,ARAPAHOE,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",54939
CENSUS,2012,YEAR,COLORADO,8,CHEYENNE,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",244961
CENSUS,2012,YEAR,COLORADO,8,DENVER,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,DOUGLAS,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8074
CENSUS,2012,YEAR,COLORADO,8,EL PASO,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11166
CENSUS,2012,YEAR,COLORADO,8,ELBERT,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59520
CENSUS,2012,YEAR,COLORADO,8,KIOWA,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",248307
CENSUS,2012,YEAR,COLORADO,8,KIT CARSON,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",398644
CENSUS,2012,YEAR,COLORADO,8,LINCOLN,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",222391
CENSUS,2012,YEAR,COLORADO,8,PHILLIPS,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",236894
CENSUS,2012,YEAR,COLORADO,8,WASHINGTON,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",327098
CENSUS,2012,YEAR,COLORADO,8,YUMA,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",364045
CENSUS,2012,YEAR,COLORADO,8,BOULDER,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30123
CENSUS,2012,YEAR,COLORADO,8,BROOMFIELD,14,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,JEFFERSON,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6233
CENSUS,2012,YEAR,COLORADO,8,LARIMER,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68169
CENSUS,2012,YEAR,COLORADO,8,LOGAN,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",266884
CENSUS,2012,YEAR,COLORADO,8,MORGAN,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",171272
CENSUS,2012,YEAR,COLORADO,8,SEDGWICK,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",131355
CENSUS,2012,YEAR,COLORADO,8,WELD,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",426823
CENSUS,2012,YEAR,COLORADO,8,CHAFFEE,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10831
CENSUS,2012,YEAR,COLORADO,8,CLEAR CREEK,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,EAGLE,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9585
CENSUS,2012,YEAR,COLORADO,8,GILPIN,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,GRAND,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30548
CENSUS,2012,YEAR,COLORADO,8,GUNNISON,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33921
CENSUS,2012,YEAR,COLORADO,8,JACKSON,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51885
CENSUS,2012,YEAR,COLORADO,8,LAKE,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,MOFFAT,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",33697
CENSUS,2012,YEAR,COLORADO,8,PARK,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3570
CENSUS,2012,YEAR,COLORADO,8,PITKIN,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3791
CENSUS,2012,YEAR,COLORADO,8,RIO BLANCO,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",23374
CENSUS,2012,YEAR,COLORADO,8,ROUTT,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,SUMMIT,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3665
CENSUS,2012,YEAR,COLORADO,8,TELLER,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,ALAMOSA,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46716
CENSUS,2012,YEAR,COLORADO,8,CONEJOS,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",82952
CENSUS,2012,YEAR,COLORADO,8,COSTILLA,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,MINERAL,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",540
CENSUS,2012,YEAR,COLORADO,8,RIO GRANDE,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",84934
CENSUS,2012,YEAR,COLORADO,8,SAGUACHE,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",80371
CENSUS,2012,YEAR,COLORADO,8,BACA,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",350613
CENSUS,2012,YEAR,COLORADO,8,BENT,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,CROWLEY,25,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,CUSTER,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15375
CENSUS,2012,YEAR,COLORADO,8,FREMONT,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7873
CENSUS,2012,YEAR,COLORADO,8,HUERFANO,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9344
CENSUS,2012,YEAR,COLORADO,8,LAS ANIMAS,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16143
CENSUS,2012,YEAR,COLORADO,8,OTERO,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47269
CENSUS,2012,YEAR,COLORADO,8,PROWERS,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",205301
CENSUS,2012,YEAR,COLORADO,8,PUEBLO,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16020
CENSUS,2012,YEAR,COLORADO,8,ARCHULETA,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8934
CENSUS,2012,YEAR,COLORADO,8,DELTA,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44114
CENSUS,2012,YEAR,COLORADO,8,DOLORES,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24651
CENSUS,2012,YEAR,COLORADO,8,GARFIELD,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25102
CENSUS,2012,YEAR,COLORADO,8,HINSDALE,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,LA PLATA,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",39908
CENSUS,2012,YEAR,COLORADO,8,MESA,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",58311
CENSUS,2012,YEAR,COLORADO,8,MONTEZUMA,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",60617
CENSUS,2012,YEAR,COLORADO,8,MONTROSE,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56464
CENSUS,2012,YEAR,COLORADO,8,OURAY,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES", (D)
CENSUS,2012,YEAR,COLORADO,8,SAN MIGUEL,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5043
CENSUS,2012,YEAR,CONNECTICUT,9,FAIRFIELD,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3767
CENSUS,2012,YEAR,CONNECTICUT,9,HARTFORD,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",21009
CENSUS,2012,YEAR,CONNECTICUT,9,LITCHFIELD,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31044
CENSUS,2012,YEAR,CONNECTICUT,9,MIDDLESEX,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6549
CENSUS,2012,YEAR,CONNECTICUT,9,NEW HAVEN,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11124
CENSUS,2012,YEAR,CONNECTICUT,9,NEW LONDON,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19901
CENSUS,2012,YEAR,CONNECTICUT,9,TOLLAND,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14970
CENSUS,2012,YEAR,CONNECTICUT,9,WINDHAM,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18471
CENSUS,2012,YEAR,DELAWARE,10,KENT,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",141758
CENSUS,2012,YEAR,DELAWARE,10,NEW CASTLE,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",53507
CENSUS,2012,YEAR,DELAWARE,10,SUSSEX,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",226056
CENSUS,2012,YEAR,FLORIDA,12,ALACHUA,1,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",44070
CENSUS,2012,YEAR,FLORIDA,12,BRADFORD,7,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7288
CENSUS,2012,YEAR,FLORIDA,12,CITRUS,17,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5096
CENSUS,2012,YEAR,FLORIDA,12,CLAY,19,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4450
CENSUS,2012,YEAR,FLORIDA,12,FLAGLER,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4445
CENSUS,2012,YEAR,FLORIDA,12,GILCHRIST,41,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",34202
CENSUS,2012,YEAR,FLORIDA,12,HERNANDO,53,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13591
CENSUS,2012,YEAR,FLORIDA,12,HILLSBOROUGH,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",41421
CENSUS,2012,YEAR,FLORIDA,12,LAKE,69,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",32388
CENSUS,2012,YEAR,FLORIDA,12,LEVY,75,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46866
CENSUS,2012,YEAR,FLORIDA,12,MARION,83,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46585
CENSUS,2012,YEAR,FLORIDA,12,ORANGE,95,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",11926
CENSUS,2012,YEAR,FLORIDA,12,OSCEOLA,97,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22130
CENSUS,2012,YEAR,FLORIDA,12,PASCO,101,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19893
CENSUS,2012,YEAR,FLORIDA,12,PINELLAS,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",499
CENSUS,2012,YEAR,FLORIDA,12,POLK,105,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",106895
CENSUS,2012,YEAR,FLORIDA,12,PUTNAM,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9577
CENSUS,2012,YEAR,FLORIDA,12,SEMINOLE,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1814
CENSUS,2012,YEAR,FLORIDA,12,ST. JOHNS,109,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17062
CENSUS,2012,YEAR,FLORIDA,12,SUMTER,119,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13105
CENSUS,2012,YEAR,FLORIDA,12,UNION,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6778
CENSUS,2012,YEAR,FLORIDA,12,VOLUSIA,127,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19221
CENSUS,2012,YEAR,FLORIDA,12,BAKER,3,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2704
CENSUS,2012,YEAR,FLORIDA,12,COLUMBIA,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22204
CENSUS,2012,YEAR,FLORIDA,12,DIXIE,29,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9249
CENSUS,2012,YEAR,FLORIDA,12,DUVAL,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3872
CENSUS,2012,YEAR,FLORIDA,12,HAMILTON,47,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",24514
CENSUS,2012,YEAR,FLORIDA,12,LAFAYETTE,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",18139
CENSUS,2012,YEAR,FLORIDA,12,MADISON,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",27385
CENSUS,2012,YEAR,FLORIDA,12,NASSAU,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2985
CENSUS,2012,YEAR,FLORIDA,12,SUWANNEE,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",68696
CENSUS,2012,YEAR,FLORIDA,12,TAYLOR,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1786
CENSUS,2012,YEAR,FLORIDA,12,BAY,5,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2094
CENSUS,2012,YEAR,FLORIDA,12,CALHOUN,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",16501
CENSUS,2012,YEAR,FLORIDA,12,ESCAMBIA,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",36753
CENSUS,2012,YEAR,FLORIDA,12,FRANKLIN,37,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",658
CENSUS,2012,YEAR,FLORIDA,12,GADSDEN,39,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9156
CENSUS,2012,YEAR,FLORIDA,12,GULF,45,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",286
CENSUS,2012,YEAR,FLORIDA,12,HOLMES,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25243
CENSUS,2012,YEAR,FLORIDA,12,JACKSON,63,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",94902
CENSUS,2012,YEAR,FLORIDA,12,JEFFERSON,65,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15093
CENSUS,2012,YEAR,FLORIDA,12,LEON,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4277
CENSUS,2012,YEAR,FLORIDA,12,LIBERTY,77,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",741
CENSUS,2012,YEAR,FLORIDA,12,OKALOOSA,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13910
CENSUS,2012,YEAR,FLORIDA,12,SANTA ROSA,113,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",66254
CENSUS,2012,YEAR,FLORIDA,12,WAKULLA,129,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1217
CENSUS,2012,YEAR,FLORIDA,12,WALTON,131,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",17691
CENSUS,2012,YEAR,FLORIDA,12,WASHINGTON,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15564
CENSUS,2012,YEAR,FLORIDA,12,BREVARD,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",13127
CENSUS,2012,YEAR,FLORIDA,12,BROWARD,11,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3085
CENSUS,2012,YEAR,FLORIDA,12,CHARLOTTE,15,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15117
CENSUS,2012,YEAR,FLORIDA,12,COLLIER,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",30096
CENSUS,2012,YEAR,FLORIDA,12,DE SOTO,27,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",55880
CENSUS,2012,YEAR,FLORIDA,12,GLADES,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",51343
CENSUS,2012,YEAR,FLORIDA,12,HARDEE,49,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46460
CENSUS,2012,YEAR,FLORIDA,12,HENDRY,51,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",192555
CENSUS,2012,YEAR,FLORIDA,12,HIGHLANDS,55,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",69917
CENSUS,2012,YEAR,FLORIDA,12,INDIAN RIVER,61,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",47103
CENSUS,2012,YEAR,FLORIDA,12,LEE,71,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20038
CENSUS,2012,YEAR,FLORIDA,12,MANATEE,81,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",59209
CENSUS,2012,YEAR,FLORIDA,12,MARTIN,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31112
CENSUS,2012,YEAR,FLORIDA,12,MIAMI-DADE,86,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",61567
CENSUS,2012,YEAR,FLORIDA,12,MONROE,87,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",103
CENSUS,2012,YEAR,FLORIDA,12,OKEECHOBEE,93,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",32914
CENSUS,2012,YEAR,FLORIDA,12,PALM BEACH,99,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",383617
CENSUS,2012,YEAR,FLORIDA,12,SARASOTA,115,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3513
CENSUS,2012,YEAR,FLORIDA,12,ST. LUCIE,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",56553
CENSUS,2012,YEAR,GEORGIA,13,BALDWIN,9,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2679
CENSUS,2012,YEAR,GEORGIA,13,BIBB,21,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4004
CENSUS,2012,YEAR,GEORGIA,13,BLECKLEY,23,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",26893
CENSUS,2012,YEAR,GEORGIA,13,BUTTS,35,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3547
CENSUS,2012,YEAR,GEORGIA,13,CRAWFORD,79,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10532
CENSUS,2012,YEAR,GEORGIA,13,DODGE,91,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",22677
CENSUS,2012,YEAR,GEORGIA,13,GREENE,133,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7512
CENSUS,2012,YEAR,GEORGIA,13,HANCOCK,141,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3112
CENSUS,2012,YEAR,GEORGIA,13,HOUSTON,153,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20963
CENSUS,2012,YEAR,GEORGIA,13,JASPER,159,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5554
CENSUS,2012,YEAR,GEORGIA,13,JOHNSON,167,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",9458
CENSUS,2012,YEAR,GEORGIA,13,JONES,169,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5049
CENSUS,2012,YEAR,GEORGIA,13,LAURENS,175,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",46276
CENSUS,2012,YEAR,GEORGIA,13,MONROE,207,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3587
CENSUS,2012,YEAR,GEORGIA,13,MONTGOMERY,209,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14885
CENSUS,2012,YEAR,GEORGIA,13,MORGAN,211,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25038
CENSUS,2012,YEAR,GEORGIA,13,NEWTON,217,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",7381
CENSUS,2012,YEAR,GEORGIA,13,PEACH,225,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",20553
CENSUS,2012,YEAR,GEORGIA,13,PULASKI,235,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40698
CENSUS,2012,YEAR,GEORGIA,13,PUTNAM,237,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8207
CENSUS,2012,YEAR,GEORGIA,13,ROCKDALE,247,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",607
CENSUS,2012,YEAR,GEORGIA,13,TALIAFERRO,265,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2679
CENSUS,2012,YEAR,GEORGIA,13,TREUTLEN,283,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6295
CENSUS,2012,YEAR,GEORGIA,13,TWIGGS,289,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",12283
CENSUS,2012,YEAR,GEORGIA,13,WASHINGTON,303,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",31182
CENSUS,2012,YEAR,GEORGIA,13,WHEELER,309,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",8166
CENSUS,2012,YEAR,GEORGIA,13,WILKINSON,319,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2637
CENSUS,2012,YEAR,GEORGIA,13,BULLOCH,31,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",100047
CENSUS,2012,YEAR,GEORGIA,13,BURKE,33,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",78748
CENSUS,2012,YEAR,GEORGIA,13,CANDLER,43,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",19509
CENSUS,2012,YEAR,GEORGIA,13,COLUMBIA,73,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1493
CENSUS,2012,YEAR,GEORGIA,13,EFFINGHAM,103,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",15733
CENSUS,2012,YEAR,GEORGIA,13,EMANUEL,107,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",58666
CENSUS,2012,YEAR,GEORGIA,13,GLASCOCK,125,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4815
CENSUS,2012,YEAR,GEORGIA,13,JEFFERSON,163,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",62932
CENSUS,2012,YEAR,GEORGIA,13,JENKINS,165,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",40406
CENSUS,2012,YEAR,GEORGIA,13,MCDUFFIE,189,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",5539
CENSUS,2012,YEAR,GEORGIA,13,RICHMOND,245,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2236
CENSUS,2012,YEAR,GEORGIA,13,SCREVEN,251,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",67121
CENSUS,2012,YEAR,GEORGIA,13,WARREN,301,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",6959
CENSUS,2012,YEAR,GEORGIA,13,BARROW,13,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4817
CENSUS,2012,YEAR,GEORGIA,13,CHEROKEE,57,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",4091
CENSUS,2012,YEAR,GEORGIA,13,CLARKE,59,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1516
CENSUS,2012,YEAR,GEORGIA,13,COBB,67,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",726
CENSUS,2012,YEAR,GEORGIA,13,DAWSON,85,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1757
CENSUS,2012,YEAR,GEORGIA,13,DE KALB,89,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",25
CENSUS,2012,YEAR,GEORGIA,13,FANNIN,111,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2959
CENSUS,2012,YEAR,GEORGIA,13,FORSYTH,117,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3032
CENSUS,2012,YEAR,GEORGIA,13,FULTON,121,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2775
CENSUS,2012,YEAR,GEORGIA,13,GILMER,123,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",3626
CENSUS,2012,YEAR,GEORGIA,13,GWINNETT,135,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",1572
CENSUS,2012,YEAR,GEORGIA,13,HALL,139,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",10292
CENSUS,2012,YEAR,GEORGIA,13,JACKSON,157,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",14491
CENSUS,2012,YEAR,GEORGIA,13,LUMPKIN,187,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",2454
